surrender,kapitulation
short circuit,kurzschluss
objectivity,sachlichkeit
Algeria,algerien
indispensable,unentbehrlich
video game,videospiel
self-righteousness,rechthaberei
bagpipes,dudelsack
discus,diskus
incredulous,ungläubig
Lagerfeld,lagerfeld
reference,betreff
April Fool's Day,aprilscherz
occurs,tritt
capacity,kapazität
see,erblicken
timpani,pauke
customs,gebräuche
living space,wohnraum
logo,logo
majesty,majestät
professionally,beruflich
happen,vorkommen
furthermore,weiterhin
hobbies,hobbys
sunbathe,sonnen
major,major
ninety,neunzig
light,anzünden
premiere,premiere
hatch,luke
lady,lady
bishop,bischof
guard,bewachen
tendon,sehne
Washington,washington
here,hierhin
risk,riskieren
killer,killer
cover,bedecken
navel,nabel
cause,verursachen
last,dauern
waive,verzichten
open,eröffnen
liter,liter
currently,derzeit
rub,reiben
duke,herzog
added,hinzu
new building,neubau
Heinrich,heinrich
commission,kommission
Göttingen,göttingen
cape,kap
methods,methoden
evaluate,werten
cultural,kulturell
Ludwig,ludwig
criterion,kriterium
bookshelf,bücherregal
vocabulary,vokabel
gardener,gärtner
axis,achse
schadenfreude,schadenfreude
reference person,bezugsperson
math problem,rechenaufgabe
barriers,schranken
mango,mango
lathe,drehbank
sense,sense
homeless,obdachlose
answer,beantworten
raft,floß
analytically,analytisch
chisel,meißel
development aid,entwicklungshilfe
Bulgaria,bulgarien
meaningful,aussagekräftig
resistance,gegenwehr
roadway,fahrbahn
arbitrarily,willkürlich
grow up,aufwachsen
dill,dill
go there,hingehen
humble,demütig
stork,storch
hamburger,hamburger
sale,sale
Phillips,kreuzschlitz
planned economy,planwirtschaft
position,positionieren
permit,zulassung
eye color,augenfarbe
distance,distanzieren
babble,geschwafel
celery,sellerie
xylophone,xylophon
note,anmerken
Gauss,gauß
Vietnam,vietnam
massive,massig
premonition,vorahnung
substantial,gehaltvoll
manuscript,manuskript
general education,allgemeinbildung
results-oriented,ergebnisorientiert
foreign words,fremdwörter
lord,lord
extension,verlängerung
commemorate,gedenken
family,familiär
standard of living,lebensstandard
world peace,weltfrieden
for each other,füreinander
look after,betreuen
renovation,sanierung
elsewhere,woanders
berry,beere
ongoing,laufend
expansion,ausbau
laughter,gelächter
Los Angeles,los angeles
wake up,wecken
distinguish,auszeichnen
takeover,übernahme
version,version
season,saison
episode,episode
yes indeed,jawohl
Jack,jack
academy,akademie
currently,zurzeit
escape,entkommen
climax,höhepunkt
in contrast to,entgegen
here,hierher
set,einstellen
cover,deckung
respectively,jeweils
hopefully,hoffentlich
announce,ankündigen
cheek,wange
Dortmund,dortmund
seventy,siebzig
leave behind,zurücklassen
former,ehemalig
ultimately,letztlich
mark,kennzeichnen
variable,variable
central,zentrale
numerous,zahlreich
Jürgen,jürgen
occupy,beschäftigen
bob,bob
command,kommandieren
authenticity,echtheit
cunning,listig
broccoli,broccoli
ride a bike,fahrradfahren
mind cinema,kopfkino
spatula,spachtel
providence,vorsehung
controversy,kontroverse
blog,blog
look,schau
services,dienstleistungen
prospectus,prospekt
electric guitar,e-gitarre
darkness,finsternis
suggestion,anregung
Mother's Day,muttertag
violation,verstoß
nightgown,nachthemd
domesticated,häuslich
file,feile
patronize,bevormunden
pepperoni,peperoni
achievement,errungenschaft
head thing,kopfsache
restore,restaurieren
sideboard,sideboard
life imprisonment,lebenslänglich
overall,overall
nirvana,nirvana
Kenya,kenia
helicopter,hubschrauber
feature article,feuilleton
secretary,sekretär
compilation,zusammenstellung
significance,signifikanz
modern times,neuzeit
ocher,ocker
at least,zumindest
cuckoo,kuckuck
whizz,sausen
spark,funke
in advance,voraus
editorial team,redaktion
component,komponente
fraction,fraktion
district,landkreis
extremely,äußerst
congratulations,glückwunsch
raise,aufziehen
billion,milliarde
slope,abhang
go in,hineingehen
terrorist,terrorist
vein,ader
arrest,verhaften
fear,fürchten
birch,birke
opening,eröffnung
are equivalent to,entsprechen
described,beschrieben
reader,leser
have,verfügen
founding,gründung
phenomenon,phänomen
respect,hinsicht
often,vielfach
Ulrich,ulrich
decide,beschließen
effectiveness,effektivität
clamp,schelle
niche,nische
Kazakhstan,kasachstan
seat cushion,sitzkissen
internalize,verinnerlichen
electrical box,stromkasten
cognac,cognac
chemist,chemiker
divorce,scheiden
vice,schraubstock
chronology,zeitrechnung
accordion,ziehharmonika
exam anxiety,prüfungsangst
stamp,abstempeln
remain,verharren
Serbia,serbien
Catholic,katholik
plaque,plakette
impress,beeindrucken
feast,schlemmen
move in,einziehen
discard,verwerfen
neuter,sächlich
play,daddeln
painter,anstreicher
boat,kahn
Brussels sprouts,rosenkohl
jacket,jackett
symptom,symptom
awaken,erwecken
guardian,vormund
Mongolia,mongolei
rake,rechen
irregular,unregelmäßig
spy,spionieren
graph,schaubild
circular saw,kreissäge
ether,äther
biochemistry,biochemie
roller skates,rollschuhe
shoe cabinet,schuhschrank
junction,knotenpunkt
individual,einzelperson
kohlrabi,kohlrabi
bongo,bongo
praise,anpreisen
entry,einstieg
party conference,parteitag
vocational training,berufsausbildung
global,global
live together,zusammenleben
turquoise,türkis
develop further,weiterentwickeln
employed,tätig
private life,privatleben
peaceful,friedvoll
Frankfurter,frankfurter
twice,zweimal
hinder,behindern
catch,fang
put,stecken
bay,bucht
heel,ferse
miles,meilen
by no means,keineswegs
thigh,oberschenkel
pour,schütten
worried,besorgt
public prosecutor's office,staatsanwaltschaft
allegedly,angeblich
state parliament,landtag
prelude,auftakt
chin,kinn
recover,genesen
in particular,insbesondere
Koblenz,koblenz
of course,freilich
condition,befinden
created,geschaffen
view,hinblick
server,server
regarding,betreffen
manure,jauche
fanfare,fanfare
radish,radieschen
lizard,eidechse
welder,schweißer
submarine,u-boot
bank employee,bankangestellter
handcart,bollerwagen
radish,rettich
perceive,auffassen
career,werdegang
bookworm,bücherwurm
withstand,standhalten
hull,rumpf
diagnose,diagnostizieren
course of study,studiengang
funds,geldmittel
pedestrian crossing,fußgängerüberweg
sandal,sandale
maximization,maximierung
test subject,versuchsperson
beaver,biber
open-end wrench,maulschlüssel
bathrobe,bademantel
contribute,einbringen
foxtail,fuchsschwanz
guilty verdict,schuldspruch
modal verb,modalverb
living conditions,lebensumstände
pharmacist,apotheker
carelessness,unachtsamkeit
poetic,poetisch
deceive,trügen
crocus,krokus
base,unterlage
review,rezension
humorless,humorlos
spirit level,wasserwaage
editor,herausgeber
heart and soul,herzblut
concealment,verschweigen
parka,parka
postman,postmann
harpsichord,cembalo
profile,steckbrief
suspicious,stutzig
blank space,leerstelle
Romanesque,romanisch
sweater,pullunder
love relationship,liebesbeziehung
operate,operieren
rise,aufgang
coffee table,couchtisch
starve,hungern
grandchildren,enkelkinder
each other,einander
thereupon,daraufhin
cradle,wiege
championship,meisterschaft
apparently,offenbar
louse,laus
chairwoman,vorsitzende
advised,geraten
eighty,achtzig
senate,senat
achieve,erzielen
damned,verdammt
sixty,sechzig
swear,schwören
belt,riemen
rise,aufgehen
province,provinz
yearly,jährlich
bunch,bündel
Prime Minister,ministerpräsident
anyway,jedenfalls
European,europäisch
frank,frank
wolfgang,wolfgang
Carl,carl
shape,prägen
strengthen,verstärken
strategically,strategisch
actor,akteur
cart,karren
savoy,wirsing
request,ersuchen
correspondence,schriftverkehr
tin opener,dosenöffner
büchner,büchner
staple,heften
suspenders,hosenträger
sesame,sesam
antipode,antipode
ice skate,schlittschuh
empathy,einfühlsamkeit
horse-drawn carriage,pferdewagen
Jew's harp,maultrommel
social worker,sozialarbeiter
relatively,verhältnismäßig
clause,satzglied
acceptable,akzeptabel
delay,hinauszögern
lemma,lemma
millet,hirse
constitution,konstitution
student city,studentenstadt
confess,bekennen
outgoing,ausgehend
progeny,nachkommen
pangs of conscience,gewissensbisse
train driver,lokführer
pincers,kneifzange
pronounced,ausgeprägt
bodice,mieder
tricycle,dreirad
accommodate,beherbergen
lettuce,kopfsalat
bassoon,fagott
nuance,nuance
passionate,leidenschaftlich
wall unit,schrankwand
pan flute,panflöte
finance,finanzieren
liqueur,likör
floor lamp,stehlampe
to expect,zumuten
contact point,anlaufstelle
non-violent,gewaltlos
brown bear,braunbär
fall down,herunterfallen
kitchen cabinet,küchenschrank
national pride,nationalstolz
feasibility,machbarkeit
lathe,dreher
staff council,personalrat
displaced,vertriebene
spoil,verderben
national border,landesgrenze
holy image,heiligenbild
soapbox,seifenkiste
percussion,percussion
make,tätigen
core message,kernaussage
complementary,komplementär
sitting circle,sitzkreis
involved,involviert
alienation,entfremdung
question word,fragewort
perception,perzeption
deliberate,überlegend
reasonably,einigermaßen
get along,auskommen
granddaughter,enkelin
paid,bezahlt
worsen,verschlechtern
working atmosphere,arbeitsklima
secured,abgesichert
apprenticeship,lehrstelle
payable,bezahlbar
among themselves,untereinander
come in,reinkommen
sway,schwenken
claw,klaue
hoarfrost,raureif
what,worauf
ever,jemals
Managing Director,geschäftsführer
tear down,abreißen
Graz,graz
flow,strömen
turn,dreh
personal data,personendaten
Nuremberg,nürnberger
retrieve,abrufen
van,van
limp,hinken
manufacturer,hersteller
anything,irgendetwas
successor,nachfolger
come back,zurückkommen
wipe,abwischen
crow,krähe
drive,antreiben
Linz,linz
lock out,sperren
palm,handfläche
league,liga
third,drittel
or,beziehungsweise
catch,erwischen
throat,kehle
give birth,gebären
perch,barsch
thaw,tauen
boil,sieden
considerably,erheblich
problem,problematik
require,erfordern
including,einschließlich
John,john
consideration,berücksichtigung
commit,verpflichten
auditory,auditiv
relic,relikt
ordinary citizen,normalbürger
dissidents,andersdenkende
case,kasus
catastrophic,katastrophal
Indonesia,indonesien
dating agency,partnerbörse
opportunist,opportunist
Chinese cabbage,chinakohl
biologist,biologe
Bulli,bulli
country of birth,geburtsland
clarity,anschaulichkeit
field of vision,blickfeld
decided,beschlossen
introduction,hinleitung
language support,sprachförderung
March cup,märzenbecher
concern,besorgnis
sociality,sozialität
schoolwork,schulaufgaben
heating oil,heizöl
stagnate,stagnieren
cardigan,strickjacke
field of activity,tätigkeitsfeld
joke,verarsche
manage,hinbekommen
tandem,tandem
Luxembourg,luxemburg
proven,erwiesen
sulfuric acid,schwefelsäure
block off,absperren
affect,auswirken
road map,straßenkarte
attic,dachgeschoss
implementation,implementation
blood circulation,blutkreislauf
discharge,ausfluss
self-abandonment,selbstaufgabe
physician,mediziner
causal,ursächlich
umbrella stand,schirmständer
presentation,aufmachung
insist,insistieren
United States of America,vereinigte staaten von amerika
legislator,gesetzgeber
idealistic,idealistisch
choir director,chorleiter
lynx,luchs
brow,braue
grater,raspel
activation,aktivierung
banjo,banjo
beggar,bettelmann
glockenspiel,glockenspiel
spend,verbringen
passé,passé
exert,anstrengen
peace of mind,seelenfrieden
coronavirus,coronavirus
thirty,dreißig
Saturday,sonnabend
along,entlang
threaten,drohen
for now,vorerst
nirvana,nirwana
kidnap,entführen
crane,kranich
subtitles,untertitel
party,partie
girl,mädel
this year,heuer
Wolfsburg,wolfsburg
land,landen
increasingly,zunehmend
industry,branche
Austrian,österreichisch
apply,gelten
conception,konzeption
regarding,hinsichtlich
for this,hierfür
based,beruhen
approach,herangehen
chaise longue,chaiselongue
side table,beistelltisch
unclouded,ungetrübt
additional task,zusatzaufgabe
ideas,gedankengut
popular rule,volksherrschaft
published,erschienen
raincoat,regenmantel
Zeppelin,zeppelin
piece of cake,tortenstück
semester fee,semesterbeitrag
number,zahlwort
Belarus,weißrussland
synthesizer,synthesizer
Pakistan,pakistan
submission,unterbreitung
turpentine,terpentin
regional express,regionalexpress
artichoke,artischocke
Congo,kongo
car jack,wagenheber
state,konstatieren
petticoat,unterrock
combinatorics,kombinatorik
commit to,sich verpflichten
exercise,ausübung
barricades,barrikaden
link,bindeglied
violoncello,violoncello
group of people,personengruppe
provable,beweisbar
font size,schriftgröße
discernment,urteilsvermögen
Saudi Arabia,saudi-arabien
rapeseed,raps
right to have a say,mitspracherecht
crooked,schiefe
leave,austreten
chloroform,chloroform
sociologist,soziologe
national borders,ländergrenzen
pedal boat,tretboot
closet,wandschrank
fennel,fenchel
face,angesicht
experienceable,erfahrbar
side cutters,seitenschneider
beetroot,rote beete
suspension railway,schwebebahn
pipe wrench,rohrzange
establish,etablieren
Ethiopia,äthiopien
spinet,spinett
food intake,nahrungsaufnahme
zither,zither
management report,lagebericht
orbital sander,schwingschleifer
doubter,zweifler
resolution,resolution
behavioral study,verhaltensstudie
proportionally,anteilig
revolutionary,revolutionär
belong to,angehören
supplied,versorgt
leisure activities,freizeitgestaltung
us,uns
receipt,erhalt
connect,anbinden
again,wiederum
long ago,längst
so far,bislang
rot,faulen
for the first time,erstmals
separation,separation
future,künftig
damage,beschädigen
confuse,verwirren
provide,vorsehen
hill,anhöhe
ring,lauten
depart,abfahren
be,betragen
shilling,schilling
Munich,münchner
clink,klirren
harass,belästigen
tear,zerreißen
meta level,metaebene
district,ortsteil
vice president,vizepräsident
unite,vereinigen
moan,stöhnen
stir,umrühren
senator,senator
resignation,rücktritt
loop,schlinge
Richard,richard
today's,heutiger
suitable,eignen
respective,jeweilig
on the one hand,einerseits
inner,innerer
cress,kresse
mouth organ,mundorgel
divan,diwan
jigsaw,stichsäge
classify,einstufen
garden chair,gartenstuhl
bank clerk,bankkaufmann
Coca-Cola,coca-cola
broad beans,dicke bohnen
wall cupboard,hängeschrank
rumba,rumba
pointed cabbage,spitzkohl
viol,gambe
corner bench,eckbank
Greenland,grönland
chard,mangold
kale,braunkohl
bromine,brom
white beans,weiße bohnen
intercity,intercity
ring spanner,ringschlüssel
awl,ahle
gun,knarre
turnips,steckrüben
sage,salbei
Nicki,nicki
car mechanic,kfz-mechaniker
bird pasture,vogelweide
grinding machine,schleifmaschine
slippers,pantoffeln
sofa,canapé
black salsify,schwarzwurzel
tambourine,tamburin
sweatshirt,sweatshirt
procession,prozession
methanol,methanol
chicory,chicorée
loft bed,hochbett
spirit,spiritus
nitric acid,salpetersäure
electric piano,e-piano
family members,familienangehörige
family members,familienmitglieder
family,family
windfall,geldsegen
health-related,gesundheitlich
so much,soviel
do to,antun
anyway,ohnehin
out,hervor
hear,vernehmen
perish,umkommen
margin,marge
largely,weitgehend
organizer,veranstalter
state government,landesregierung
baby,schätzchen
as possible,möglichst
Braunschweig,braunschweig
condemn,verdammen
for example,beispielsweise
freeze,gefrieren
anyone,irgendjemand
namely,nämlich
spö,spö
web link,weblink
board,bord
noise,lärmen
sheriff,sheriff
pike,hecht
fleet,flotte
Hermann,hermann
involved,beteiligter
take place,erfolgen
so-called,sogenannter
framework condition,rahmenbedingung
affected,betroffenen
special,besonderer
ethanol,äthanol
raspberry juice,himbeersaft
endive salad,endiviensalat
green salad,grüner salat
opinionless,meinungslos
bass violin,bassgeige
buckwheat,buchweizen
TV chair,fernsehsessel
corner cupboard,eckschrank
Bolivia,bolivien
state capital of Bavaria,landeshauptstadt bayern
go-kart,gokart
petroleum,petroleum
TV table,fernsehtisch
piccolo flute,piccoloflöte
milling machine,fräse
combination pliers,kombizange
improper,uneigentlich
C flute,c-flöte
burin,stichel
harmonium,harmonium
solo,solo
estimable,abschätzbar
shirt,oberhemd
cupboard,geschirrschrank
chisel,stemmeisen
mandolin,mandoline
flower bench,blumenbank
puller,abzieher
alto recorder,altblockflöte
benzene,benzol
cherry juice,kirschsaft
bookcase,bücherschrank
trolley,draisine
footstool,fußbank
mokick,mokick
Hammond organ,hammondorgel
green beans,brechbohnen
pre-drill,vorbohrer
stilts,stelzen
bass guitar,bassgitarre
toolmaker,werkzeugmacher
Spartan,spartanisch
coat hooks,garderobenhaken
demented,dement
soldering iron,lötkolben
screw clamp,schraubzwinge
soybeans,sojabohnen
lymph,lymphe
melodica,melodica
appointed,berufen
family cohesion,familienzusammenhalt
job security,arbeitsplatzsicherheit
family peace,familienfrieden
family happiness,familienglück
employment,berufstätigkeit
financial,finanzielles
great-grandchildren,urenkel
family life,familienleben
drive a car,autofahren
called,namens
individual proof,einzelnachweis
then,damalig
shoot,erschießen
bouzouki,bouzouki
Mannheimer,mannheimer
previous,bisherige
lift up,hochheben
eBay,ebay
originate,stammen
summary,résumé
tricolor,trikolore
thunder,donnern
Olympic,olympisch
Zurich,zürcher
Neuwied,neuwied
hitchhiking,autostopp
Neubrandenburg,neubrandenburg
babble,labern
pink,pink
shopping,shoppen
rot,verfaulen
bastard,bastard
middle,mitten
wrap,einwickeln
rather,vielmehr
previous year,vorjahr
neither,weder
this time,diesmal
neck,genick
mainland,festland
any,irgendwelche
municipal association,verbandsgemeinde
